addrcode,date,temperature
801214,2015-02-01,29.6
801214,2015-03-01,31.42
801214,2015-04-01,30.82
801214,2015-05-01,33.38
801214,2015-06-01,30.92
801214,2015-07-01,29.08
801214,2015-08-01,29.76
801214,2015-09-01,28.57
801214,2015-10-01,28.41
801214,2015-11-01,26.89
801214,2015-12-01,27.63
801214,2016-01-01,27.18
801214,2016-02-01,30.64
801214,2016-03-01,30.88
801214,2016-04-01,30.66
801214,2016-05-01,31.56
801214,2016-06-01,28.48
801214,2016-07-01,29.09
801214,2016-08-01,30.0
801214,2016-09-01,29.4
801214,2016-10-01,25.64
801214,2016-11-01,24.56
801214,2016-12-01,24.58
801214,2017-01-01,25.92
801214,2017-02-01,29.45
801214,2017-03-01,28.58
801214,2017-04-01,30.01
801214,2017-05-01,30.51
801214,2017-06-01,28.81
801214,2017-07-01,29.63
801214,2017-08-01,29.52
801214,2017-09-01,26.32
801214,2017-10-01,24.9
801214,2017-11-01,27.0
801214,2017-12-01,26.14
801214,2018-01-01,28.29
801214,2018-02-01,28.83
801214,2018-03-01,29.62
801214,2018-04-01,27.04
801214,2018-05-01,33.28
801215,2014-01-01,29.99
801215,2014-02-01,33.47
801215,2014-03-01,36.29
801215,2014-04-01,35.81
801215,2014-05-01,35.01
801215,2014-06-01,35.09
801215,2014-07-01,32.89
801215,2014-08-01,34.73
801215,2014-09-01,30.27
801215,2014-10-01,29.87
801215,2014-11-01,26.63
801215,2014-12-01,28.35
801215,2015-01-01,30.33
801215,2015-02-01,33.11
801215,2015-03-01,34.67
801215,2015-04-01,35.27
801215,2015-05-01,35.55
801215,2015-06-01,32.33
801215,2015-07-01,30.49
801215,2015-08-01,32.81
801215,2015-09-01,29.69
801215,2015-10-01,29.99
801215,2015-11-01,28.41
801215,2015-12-01,29.35
801215,2016-01-01,30.41
801215,2016-02-01,33.85
801215,2016-03-01,34.75
801215,2016-04-01,35.67
801215,2016-05-01,33.43
801215,2016-06-01,30.21
801215,2016-07-01,31.85
801215,2016-08-01,31.91
801215,2016-09-01,31.23
801215,2016-10-01,26.29
801215,2016-11-01,29.33
801215,2016-12-01,25.89
801215,2017-01-01,27.19
801215,2017-02-01,29.91
801215,2017-03-01,30.41
801215,2017-04-01,33.91
801215,2017-05-01,31.55
801215,2017-06-01,30.81
801215,2017-07-01,33.69
801215,2017-08-01,32.39
801215,2017-09-01,33.69
801215,2017-10-01,26.07
801215,2017-11-01,26.99
801215,2017-12-01,26.33
801215,2018-01-01,29.81
801215,2018-02-01,32.15
801215,2018-03-01,34.19
801215,2018-04-01,30.61
801215,2018-05-01,33.55
801216,2014-01-01,29.99
801216,2014-02-01,33.47
801216,2014-03-01,36.29
801216,2014-04-01,35.81
801216,2014-05-01,35.01
801216,2014-06-01,35.09
801216,2014-07-01,32.89
801216,2014-08-01,34.73
801216,2014-09-01,30.27
801216,2014-10-01,29.87
801216,2014-11-01,26.63
801216,2014-12-01,28.35
801216,2015-01-01,30.33
801216,2015-02-01,33.11
801216,2015-03-01,34.67
801216,2015-04-01,35.27
801216,2015-05-01,35.55
801216,2015-06-01,32.33
801216,2015-07-01,30.49
801216,2015-08-01,32.81
801216,2015-09-01,29.69
801216,2015-10-01,29.99
801216,2015-11-01,28.41
801216,2015-12-01,29.35
801216,2016-01-01,30.41
801216,2016-02-01,33.85
801216,2016-03-01,34.75
801216,2016-04-01,35.67
801216,2016-05-01,33.43
801216,2016-06-01,30.21
801216,2016-07-01,31.85
801216,2016-08-01,31.91
801216,2016-09-01,31.23
801216,2016-10-01,26.29
801216,2016-11-01,29.33
801216,2016-12-01,25.89
801216,2017-01-01,27.19
801216,2017-02-01,29.91
801216,2017-03-01,30.41
801216,2017-04-01,33.91
801216,2017-05-01,31.55
801216,2017-06-01,30.81
801216,2017-07-01,33.69
801216,2017-08-01,32.39
801216,2017-09-01,33.69
801216,2017-10-01,26.07
801216,2017-11-01,26.99
801216,2017-12-01,26.33
801216,2018-01-01,29.81
801216,2018-02-01,32.15
801216,2018-03-01,34.19
801216,2018-04-01,30.61
801216,2018-05-01,33.55
801217,2014-01-01,29.73
801217,2014-02-01,31.95
801217,2014-03-01,35.29
801217,2014-04-01,36.77
801217,2014-05-01,33.47
801217,2014-06-01,34.93
801217,2014-07-01,31.41
801217,2014-08-01,32.05
801217,2014-09-01,30.31
801217,2014-10-01,29.45
801217,2014-11-01,25.87
801217,2014-12-01,28.07
801217,2015-01-01,29.85
801217,2015-02-01,31.97
801217,2015-03-01,33.09
801217,2015-04-01,32.93
801217,2015-05-01,32.83
801217,2015-06-01,29.61
801217,2015-07-01,29.57
801217,2015-08-01,31.67
801217,2015-09-01,32.11
801217,2015-10-01,31.23
801217,2015-11-01,28.71
801217,2015-12-01,29.29
801217,2016-01-01,29.13
801217,2016-02-01,32.91
801217,2016-03-01,33.59
801217,2016-04-01,34.37
801217,2016-05-01,32.67
801217,2016-06-01,29.33
801217,2016-07-01,31.57
801217,2016-08-01,32.81
801217,2016-09-01,32.49
801217,2016-10-01,26.67
801217,2016-11-01,26.11
801217,2016-12-01,25.47
801217,2017-01-01,27.33
801217,2017-02-01,29.87
801217,2017-03-01,29.63
801217,2017-04-01,31.25
801217,2017-05-01,30.53
801217,2017-06-01,30.95
801217,2017-07-01,31.43
801217,2017-08-01,31.91
801217,2017-09-01,35.49
801217,2017-10-01,27.93
801217,2017-11-01,26.63
801217,2017-12-01,25.25
801217,2018-01-01,29.25
801217,2018-02-01,30.91
801217,2018-03-01,33.03
801217,2018-04-01,29.71
801217,2018-05-01,31.91
801218,2014-01-01,29.61
801218,2014-02-01,31.85
801218,2014-03-01,34.31
801218,2014-04-01,35.03
801218,2014-05-01,33.47
801218,2014-06-01,34.33
801218,2014-07-01,32.27
801218,2014-08-01,32.55
801218,2014-09-01,30.21
801218,2014-10-01,29.25
801218,2014-11-01,25.89
801218,2014-12-01,28.27
801218,2015-01-01,29.53
801218,2015-02-01,31.41
801218,2015-03-01,33.75
801218,2015-04-01,33.13
801218,2015-05-01,31.67
801218,2015-06-01,29.61
801218,2015-07-01,30.99
801218,2015-08-01,29.51
801218,2015-09-01,30.03
801218,2015-10-01,30.75
801218,2015-11-01,28.21
801218,2015-12-01,29.31
801218,2016-01-01,28.99
801218,2016-02-01,32.27
801218,2016-03-01,33.09
801218,2016-04-01,34.37
801218,2016-05-01,32.09
801218,2016-06-01,29.75
801218,2016-07-01,31.71
801218,2016-08-01,32.99
801218,2016-09-01,31.61
801218,2016-10-01,26.99
801218,2016-11-01,25.25
801218,2016-12-01,25.47
801218,2017-01-01,26.77
801218,2017-02-01,29.69
801218,2017-03-01,29.97
801218,2017-04-01,31.19
801218,2017-05-01,30.37
801218,2017-06-01,30.95
801218,2017-07-01,29.67
801218,2017-08-01,31.39
801218,2017-09-01,35.49
801218,2017-10-01,27.93
801218,2017-11-01,26.97
801218,2017-12-01,25.17
801218,2018-01-01,29.25
801218,2018-02-01,31.09
801218,2018-03-01,32.65
801218,2018-04-01,31.19
801218,2018-05-01,31.77
801301,2014-01-01,30.66
801301,2014-02-01,32.68
801301,2014-03-01,31.6
801301,2014-04-01,32.93
801301,2014-05-01,31.76
801301,2014-06-01,31.33
801301,2014-07-01,30.62
801301,2014-08-01,32.11
801301,2014-09-01,29.39
801301,2014-10-01,28.82
801301,2014-11-01,27.5
801301,2014-12-01,28.34
801301,2015-01-01,29.73
801301,2015-02-01,32.74
801301,2015-03-01,34.06
801301,2015-04-01,32.63
801301,2015-05-01,31.51
801301,2015-06-01,29.15
801301,2015-07-01,30.88
801301,2015-08-01,31.66
801301,2015-09-01,29.46
801301,2015-10-01,28.93
801301,2015-11-01,26.78
801301,2015-12-01,28.64
801301,2016-01-01,29.37
801301,2016-02-01,31.96
801301,2016-03-01,32.67
801301,2016-04-01,32.25
801301,2016-05-01,29.59
801301,2016-06-01,29.44
801301,2016-07-01,31.19
801301,2016-08-01,29.21
801301,2016-09-01,30.58
801301,2016-10-01,27.93
801301,2016-11-01,26.17
801301,2016-12-01,26.97
801301,2017-01-01,27.92
801301,2017-02-01,30.65
801301,2017-03-01,30.88
801301,2017-04-01,29.54
801301,2017-05-01,29.42
801301,2017-06-01,30.58
801301,2017-07-01,30.27
801301,2017-08-01,28.2
801301,2017-09-01,30.3
801301,2017-10-01,29.29
801301,2017-11-01,27.2
801301,2017-12-01,25.99
801301,2018-01-01,29.09
801301,2018-02-01,29.66
801301,2018-03-01,29.6
801301,2018-04-01,30.39
801301,2018-05-01,27.85
801302,2014-01-01,30.03
801302,2014-02-01,32.89
801302,2014-03-01,31.57
801302,2014-04-01,33.2
801302,2014-05-01,32.19
801302,2014-06-01,31.19
801302,2014-07-01,30.28
801302,2014-08-01,31.92
801302,2014-09-01,30.68
801302,2014-10-01,29.26
801302,2014-11-01,26.12
801302,2014-12-01,27.7
801302,2015-01-01,29.2
801302,2015-02-01,33.55
801302,2015-03-01,34.88
801302,2015-04-01,32.19
801302,2015-05-01,30.66
801302,2015-06-01,29.67
801302,2015-07-01,31.79
801302,2015-08-01,31.86
801302,2015-09-01,27.36
801302,2015-10-01,29.33
801302,2015-11-01,27.76
801302,2015-12-01,29.06
801302,2016-01-01,29.99
801302,2016-02-01,31.81
801302,2016-03-01,32.4
801302,2016-04-01,32.86
801302,2016-05-01,31.51
801302,2016-06-01,29.8
801302,2016-07-01,30.82
801302,2016-08-01,32.46
801302,2016-09-01,31.18
801302,2016-10-01,28.23
801302,2016-11-01,28.54
801302,2016-12-01,27.28
801302,2017-01-01,28.12
801302,2017-02-01,29.63
801302,2017-03-01,30.42
801302,2017-04-01,31.51
801302,2017-05-01,30.01
801302,2017-06-01,30.65
801302,2017-07-01,30.57
801302,2017-08-01,29.79
801302,2017-09-01,31.08
801302,2017-10-01,27.9
801302,2017-11-01,26.8
801302,2017-12-01,25.69
801302,2018-01-01,29.1
801302,2018-02-01,29.63
801302,2018-03-01,30.93
801302,2018-04-01,29.67
801302,2018-05-01,29.8
801303,2014-01-01,31.56
801303,2014-02-01,34.12
801303,2014-03-01,32.02
801303,2014-04-01,33.37
801303,2014-05-01,33.14
801303,2014-06-01,34.48
801303,2014-07-01,32.2
801303,2014-08-01,33.82
801303,2014-09-01,31.9
801303,2014-10-01,29.7
801303,2014-11-01,27.28
801303,2014-12-01,28.61
801303,2015-01-01,30.96
801303,2015-02-01,34.31
801303,2015-03-01,35.55
801303,2015-04-01,33.18
801303,2015-05-01,33.46
801303,2015-06-01,31.28
801303,2015-07-01,31.91
801303,2015-08-01,32.76
801303,2015-09-01,28.87
801303,2015-10-01,29.14
801303,2015-11-01,28.38
801303,2015-12-01,29.48
801303,2016-01-01,30.66
801303,2016-02-01,32.9
801303,2016-03-01,33.4
801303,2016-04-01,34.46
801303,2016-05-01,32.85
801303,2016-06-01,31.31
801303,2016-07-01,32.73
801303,2016-08-01,34.74
801303,2016-09-01,32.16
801303,2016-10-01,29.09
801303,2016-11-01,28.8
801303,2016-12-01,26.94
801303,2017-01-01,27.28
801303,2017-02-01,31.66
801303,2017-03-01,31.48
801303,2017-04-01,31.44
801303,2017-05-01,31.04
801303,2017-06-01,31.67
801303,2017-07-01,31.42
801303,2017-08-01,31.94
801303,2017-09-01,32.12
801303,2017-10-01,27.47
801303,2017-11-01,27.45
801303,2017-12-01,26.44
801303,2018-01-01,29.82
801303,2018-02-01,31.73
801303,2018-03-01,32.08
801303,2018-04-01,31.28
801303,2018-05-01,30.59
801304,2014-01-01,31.55
801304,2014-02-01,34.05
801304,2014-03-01,34.41
801304,2014-04-01,35.17
801304,2014-05-01,32.99
801304,2014-06-01,31.93
801304,2014-07-01,32.49
801304,2014-08-01,31.97
801304,2014-09-01,31.07
801304,2014-10-01,30.15
801304,2014-11-01,25.85
801304,2014-12-01,28.67
801304,2015-01-01,30.13
801304,2015-02-01,35.35
801304,2015-03-01,37.41
801304,2015-04-01,33.99
801304,2015-05-01,32.05
801304,2015-06-01,28.11
801304,2015-07-01,32.63
801304,2015-08-01,31.91
801304,2015-09-01,30.57
801304,2015-10-01,28.65
801304,2015-11-01,28.17
801304,2015-12-01,30.01
801304,2016-01-01,30.15
801304,2016-02-01,33.91
801304,2016-03-01,35.01
801304,2016-04-01,35.35
801304,2016-05-01,32.89
801304,2016-06-01,30.63
801304,2016-07-01,32.89
801304,2016-08-01,30.19
801304,2016-09-01,33.57
801304,2016-10-01,28.39
801304,2016-11-01,27.11
801304,2016-12-01,26.09
801304,2017-01-01,28.19
801304,2017-02-01,31.51
801304,2017-03-01,32.45
801304,2017-04-01,30.73
801304,2017-05-01,30.01
801304,2017-06-01,30.51
801304,2017-07-01,31.77
801304,2017-08-01,27.67
801304,2017-09-01,31.01
801304,2017-10-01,29.65
801304,2017-11-01,26.99
801304,2017-12-01,27.03
801304,2018-01-01,30.29
801304,2018-02-01,33.39
801304,2018-03-01,31.13
801304,2018-04-01,30.85
801304,2018-05-01,29.67
801305,2014-01-01,31.39
801305,2014-02-01,33.63
801305,2014-03-01,34.71
801305,2014-04-01,34.35
801305,2014-05-01,34.57
801305,2014-06-01,36.44
801305,2014-07-01,33.61
801305,2014-08-01,34.37
801305,2014-09-01,32.47
801305,2014-10-01,28.33
801305,2014-11-01,26.31
801305,2014-12-01,28.45
801305,2015-01-01,30.04
801305,2015-02-01,33.44
801305,2015-03-01,34.93
801305,2015-04-01,34.03
801305,2015-05-01,32.8
801305,2015-06-01,32.33
801305,2015-07-01,32.24
801305,2015-08-01,32.56
801305,2015-09-01,32.27
801305,2015-10-01,28.98
801305,2015-11-01,27.43
801305,2015-12-01,29.93
801305,2016-01-01,30.42
801305,2016-02-01,32.63
801305,2016-03-01,33.87
801305,2016-04-01,34.66
801305,2016-05-01,33.91
801305,2016-06-01,31.69
801305,2016-07-01,35.1
801305,2016-08-01,35.93
801305,2016-09-01,34.6
801305,2016-10-01,28.11
801305,2016-11-01,26.95
801305,2016-12-01,25.11
801305,2017-01-01,27.95
801305,2017-02-01,32.4
801305,2017-03-01,31.86
801305,2017-04-01,34.21
801305,2017-05-01,31.14
801305,2017-06-01,31.62
801305,2017-07-01,32.01
801305,2017-08-01,31.12
801305,2017-09-01,32.05
801305,2017-10-01,28.23
801305,2017-11-01,26.75
801305,2017-12-01,27.05
801305,2018-01-01,29.8
801305,2018-02-01,32.16
801305,2018-03-01,31.8
801305,2018-04-01,32.36
801305,2018-05-01,32.21
801306,2014-01-01,31.93
801306,2014-02-01,34.57
801306,2014-03-01,35.73
801306,2014-04-01,34.39
801306,2014-05-01,35.53
801306,2014-06-01,36.87
801306,2014-07-01,32.71
801306,2014-08-01,34.49
801306,2014-09-01,31.77
801306,2014-10-01,29.65
801306,2014-11-01,27.23
801306,2014-12-01,29.03
801306,2015-01-01,31.55
801306,2015-02-01,34.67
801306,2015-03-01,36.85
801306,2015-04-01,34.39
801306,2015-05-01,33.05
801306,2015-06-01,32.13
801306,2015-07-01,31.97
801306,2015-08-01,33.55
801306,2015-09-01,29.63
801306,2015-10-01,29.35
801306,2015-11-01,27.39
801306,2015-12-01,29.63
801306,2016-01-01,30.73
801306,2016-02-01,33.67
801306,2016-03-01,35.19
801306,2016-04-01,36.59
801306,2016-05-01,33.29
801306,2016-06-01,30.53
801306,2016-07-01,33.19
801306,2016-08-01,33.57
801306,2016-09-01,33.45
801306,2016-10-01,28.75
801306,2016-11-01,28.21
801306,2016-12-01,26.05
801306,2017-01-01,29.01
801306,2017-02-01,33.23
801306,2017-03-01,32.23
801306,2017-04-01,32.51
801306,2017-05-01,29.87
801306,2017-06-01,32.03
801306,2017-07-01,31.91
801306,2017-08-01,28.57
801306,2017-09-01,31.61
801306,2017-10-01,30.61
801306,2017-11-01,27.29
801306,2017-12-01,27.47
801306,2018-01-01,30.23
801306,2018-02-01,32.21
801306,2018-03-01,32.23
801306,2018-04-01,32.09
801306,2018-05-01,30.69
801401,2014-01-01,30.15
801401,2014-02-01,33.25
801401,2014-03-01,33.25
801401,2014-04-01,34.01
801401,2014-05-01,36.19
801401,2014-06-01,30.19
801401,2014-07-01,31.97
801401,2014-08-01,31.11
801401,2014-09-01,30.85
801401,2014-10-01,29.51
801401,2014-11-01,27.53
801401,2014-12-01,28.39
801401,2015-01-01,29.69
801401,2015-02-01,32.39
801401,2015-03-01,33.15
801401,2015-04-01,32.67
801401,2015-05-01,30.97
801401,2015-06-01,28.93
801401,2015-07-01,31.71
801401,2015-08-01,30.43
801401,2015-09-01,31.69
801401,2015-10-01,27.61
801401,2015-11-01,27.25
801401,2015-12-01,29.15
801401,2016-01-01,29.17
801401,2016-02-01,31.71
801401,2016-03-01,32.79
801401,2016-04-01,35.25
801401,2016-05-01,31.29
801401,2016-06-01,25.21
801401,2016-07-01,29.67
801401,2016-08-01,29.07
801401,2016-09-01,33.83
801401,2016-10-01,27.01
801401,2016-11-01,28.27
801401,2016-12-01,25.01
801401,2017-01-01,27.07
801401,2017-02-01,29.41
801401,2017-03-01,29.97
801401,2017-04-01,29.03
801401,2017-05-01,31.11
801401,2017-06-01,29.11
801401,2017-07-01,31.37
801401,2017-08-01,33.33
801401,2017-09-01,29.91
801401,2017-10-01,23.85
801401,2017-11-01,27.17
801401,2017-12-01,26.69
801401,2018-01-01,29.57
801401,2018-02-01,31.49
801401,2018-03-01,30.95
801401,2018-04-01,30.51
801401,2018-05-01,32.09
801402,2014-01-01,30.45
801402,2014-02-01,33.3
801402,2014-03-01,33.11
801402,2014-04-01,36.12
801402,2014-05-01,34.25
801402,2014-06-01,31.13
801402,2014-07-01,30.14
801402,2014-08-01,32.23
801402,2014-09-01,29.71
801402,2014-10-01,29.25
801402,2014-11-01,28.46
801402,2014-12-01,27.97
801402,2015-01-01,29.81
801402,2015-02-01,32.18
801402,2015-03-01,33.77
801402,2015-04-01,32.39
801402,2015-05-01,31.51
801402,2015-06-01,27.82
801402,2015-07-01,30.82
801402,2015-08-01,29.95
801402,2015-09-01,30.96
801402,2015-10-01,28.68
801402,2015-11-01,27.59
801402,2015-12-01,28.84
801402,2016-01-01,29.11
801402,2016-02-01,31.08
801402,2016-03-01,32.6
801402,2016-04-01,34.44
801402,2016-05-01,31.84
801402,2016-06-01,26.55
801402,2016-07-01,29.69
801402,2016-08-01,28.38
801402,2016-09-01,30.67
801402,2016-10-01,26.73
801402,2016-11-01,27.24
801402,2016-12-01,25.42
801402,2017-01-01,27.19
801402,2017-02-01,29.89
801402,2017-03-01,29.34
801402,2017-04-01,28.94
801402,2017-05-01,30.27
801402,2017-06-01,29.16
801402,2017-07-01,31.37
801402,2017-08-01,31.49
801402,2017-09-01,29.15
801402,2017-10-01,24.96
801402,2017-11-01,27.24
801402,2017-12-01,24.71
801402,2018-01-01,29.41
801402,2018-02-01,30.6
801402,2018-03-01,30.68
801402,2018-04-01,30.05
801402,2018-05-01,30.61
801403,2014-01-01,29.46
801403,2014-02-01,31.85
801403,2014-03-01,32.03
801403,2014-04-01,31.89
801403,2014-05-01,31.69
801403,2014-06-01,30.84
801403,2014-07-01,29.29
801403,2014-08-01,30.74
801403,2014-09-01,29.36
801403,2014-10-01,28.45
801403,2014-11-01,28.41
801403,2014-12-01,26.26
801403,2015-01-01,27.71
801403,2015-02-01,31.4
801403,2015-03-01,31.56
801403,2015-04-01,30.95
801403,2015-05-01,28.87
801403,2015-06-01,29.75
801403,2015-07-01,29.86
801403,2015-08-01,29.75
801403,2015-09-01,31.27
801403,2015-10-01,27.22
801403,2015-11-01,26.4
801403,2015-12-01,28.39
801403,2016-01-01,26.13
801403,2016-02-01,30.1
801403,2016-03-01,31.39
801403,2016-04-01,32.05
801403,2016-05-01,30.45
801403,2016-06-01,27.65
801403,2016-07-01,28.76
801403,2016-08-01,28.18
801403,2016-09-01,30.43
801403,2016-10-01,25.64
801403,2016-11-01,25.47
801403,2016-12-01,24.66
801403,2017-01-01,27.25
801403,2017-02-01,29.26
801403,2017-03-01,30.04
801403,2017-04-01,29.16
801403,2017-05-01,29.66
801403,2017-06-01,28.8
801403,2017-07-01,29.72
801403,2017-08-01,30.75
801403,2017-09-01,28.46
801403,2017-10-01,22.35
801403,2017-11-01,26.59
801403,2017-12-01,25.19
801403,2018-01-01,28.18
801403,2018-02-01,29.38
801403,2018-03-01,29.41
801403,2018-04-01,29.03
801403,2018-05-01,31.17
801404,2014-01-01,29.87
801404,2014-02-01,32.61
801404,2014-03-01,32.97
801404,2014-04-01,35.43
801404,2014-05-01,33.67
801404,2014-06-01,32.85
801404,2014-07-01,30.93
801404,2014-08-01,30.53
801404,2014-09-01,29.79
801404,2014-10-01,30.33
801404,2014-11-01,28.25
801404,2014-12-01,27.37
801404,2015-01-01,29.31
801404,2015-02-01,31.43
801404,2015-03-01,32.79
801404,2015-04-01,30.41
801404,2015-05-01,30.05
801404,2015-06-01,30.95
801404,2015-07-01,31.21
801404,2015-08-01,29.39
801404,2015-09-01,29.99
801404,2015-10-01,26.41
801404,2015-11-01,27.87
801404,2015-12-01,28.21
801404,2016-01-01,29.91
801404,2016-02-01,30.83
801404,2016-03-01,32.03
801404,2016-04-01,33.55
801404,2016-05-01,29.87
801404,2016-06-01,27.71
801404,2016-07-01,30.63
801404,2016-08-01,26.21
801404,2016-09-01,28.99
801404,2016-10-01,27.39
801404,2016-11-01,26.91
801404,2016-12-01,25.71
801404,2017-01-01,27.45
801404,2017-02-01,29.53
801404,2017-03-01,30.23
801404,2017-04-01,28.55
801404,2017-05-01,28.65
801404,2017-06-01,30.69
801404,2017-07-01,31.37
801404,2017-08-01,29.01
801404,2017-09-01,29.87
801404,2017-10-01,23.71
801404,2017-11-01,27.15
801404,2017-12-01,24.51
801404,2018-01-01,29.05
801404,2018-02-01,29.49
801404,2018-03-01,31.27
801404,2018-04-01,30.01
801404,2018-05-01,31.47
801405,2014-01-01,29.95
801405,2014-02-01,32.58
801405,2014-03-01,33.55
801405,2014-04-01,33.82
801405,2014-05-01,33.08
801405,2014-06-01,31.5
801405,2014-07-01,31.12
801405,2014-08-01,28.48
801405,2014-09-01,29.81
801405,2014-10-01,29.31
801405,2014-11-01,28.88
801405,2014-12-01,26.88
801405,2015-01-01,29.52
801405,2015-02-01,31.88
801405,2015-03-01,32.5
801405,2015-04-01,32.02
801405,2015-05-01,31.12
801405,2015-06-01,30.72
801405,2015-07-01,30.28
801405,2015-08-01,30.25
801405,2015-09-01,31.26
801405,2015-10-01,28.41
801405,2015-11-01,27.17
801405,2015-12-01,28.46
801405,2016-01-01,29.53
801405,2016-02-01,30.87
801405,2016-03-01,31.97
801405,2016-04-01,32.55
801405,2016-05-01,29.86
801405,2016-06-01,27.62
801405,2016-07-01,29.65
801405,2016-08-01,26.92
801405,2016-09-01,29.18
801405,2016-10-01,27.68
801405,2016-11-01,25.74
801405,2016-12-01,25.21
801405,2017-01-01,28.38
801405,2017-02-01,29.86
801405,2017-03-01,29.8
801405,2017-04-01,29.24
801405,2017-05-01,29.82
801405,2017-06-01,30.25
801405,2017-07-01,29.82
801405,2017-08-01,29.04
801405,2017-09-01,30.29
801405,2017-10-01,25.96
801405,2017-11-01,27.53
801405,2017-12-01,26.16
801405,2018-01-01,29.39
801405,2018-02-01,30.13
801405,2018-03-01,31.01
801405,2018-04-01,29.82
801405,2018-05-01,30.93
801406,2014-01-01,29.57
801406,2014-02-01,32.59
801406,2014-03-01,32.07
801406,2014-04-01,32.62
801406,2014-05-01,33.55
801406,2014-06-01,32.02
801406,2014-07-01,32.08
801406,2014-08-01,30.9
801406,2014-09-01,30.74
801406,2014-10-01,29.07
801406,2014-11-01,27.86
801406,2014-12-01,27.32
801406,2015-01-01,28.62
801406,2015-02-01,31.7
801406,2015-03-01,32.48
801406,2015-04-01,31.04
801406,2015-05-01,31.44
801406,2015-06-01,28.44
801406,2015-07-01,31.6
801406,2015-08-01,30.8
801406,2015-09-01,30.42
801406,2015-10-01,26.96
801406,2015-11-01,26.46
801406,2015-12-01,28.82
801406,2016-01-01,28.47
801406,2016-02-01,31.38
801406,2016-03-01,31.76
801406,2016-04-01,33.68
801406,2016-05-01,31.18
801406,2016-06-01,28.98
801406,2016-07-01,28.74
801406,2016-08-01,28.24
801406,2016-09-01,32.24
801406,2016-10-01,27.5
801406,2016-11-01,28.89
801406,2016-12-01,25.75
801406,2017-01-01,27.46
801406,2017-02-01,29.82
801406,2017-03-01,29.9
801406,2017-04-01,29.86
801406,2017-05-01,29.98
801406,2017-06-01,28.5
801406,2017-07-01,30.71
801406,2017-08-01,31.82
801406,2017-09-01,30.43
801406,2017-10-01,24.92
801406,2017-11-01,26.64
801406,2017-12-01,25.63
801406,2018-01-01,28.7
801406,2018-02-01,30.1
801406,2018-03-01,29.9
801406,2018-04-01,29.92
801406,2018-05-01,31.97
801407,2014-01-01,28.71
801407,2014-02-01,31.07
801407,2014-03-01,31.8
801407,2014-04-01,32.32
801407,2014-05-01,31.57
801407,2014-06-01,30.11
801407,2014-07-01,29.3
801407,2014-08-01,29.66
801407,2014-09-01,29.05
801407,2014-10-01,28.1
801407,2014-11-01,28.02
801407,2014-12-01,27.03
801407,2015-01-01,27.96
801407,2015-02-01,30.81
801407,2015-03-01,31.24
801407,2015-04-01,30.66
801407,2015-05-01,28.72
801407,2015-06-01,29.41
801407,2015-07-01,29.25
801407,2015-08-01,28.52
801407,2015-09-01,30.38
801407,2015-10-01,27.76
801407,2015-11-01,26.75
801407,2015-12-01,28.04
801407,2016-01-01,28.18
801407,2016-02-01,29.84
801407,2016-03-01,30.96
801407,2016-04-01,31.08
801407,2016-05-01,28.58
801407,2016-06-01,27.47
801407,2016-07-01,28.25
801407,2016-08-01,26.32
801407,2016-09-01,29.02
801407,2016-10-01,27.14
801407,2016-11-01,25.5
801407,2016-12-01,24.74
801407,2017-01-01,27.16
801407,2017-02-01,29.04
801407,2017-03-01,29.38
801407,2017-04-01,28.1
801407,2017-05-01,29.04
801407,2017-06-01,29.22
801407,2017-07-01,29.62
801407,2017-08-01,29.92
801407,2017-09-01,29.64
801407,2017-10-01,25.96
801407,2017-11-01,27.12
801407,2017-12-01,25.6
801407,2018-01-01,28.52
801407,2018-02-01,29.15
801407,2018-03-01,29.32
801407,2018-04-01,29.72
801407,2018-05-01,30.49
801408,2014-01-01,28.99
801408,2014-02-01,31.61
801408,2014-03-01,31.35
801408,2014-04-01,31.33
801408,2014-05-01,30.67
801408,2014-06-01,30.07
801408,2014-07-01,29.01
801408,2014-08-01,30.47
801408,2014-09-01,29.18
801408,2014-10-01,28.01
801408,2014-11-01,27.15
801408,2014-12-01,26.3
801408,2015-01-01,28.22
801408,2015-02-01,30.74
801408,2015-03-01,31.48
801408,2015-04-01,30.13
801408,2015-05-01,30.19
801408,2015-06-01,28.81
801408,2015-07-01,30.38
801408,2015-08-01,29.4
801408,2015-09-01,29.83
801408,2015-10-01,28.24
801408,2015-11-01,26.23
801408,2015-12-01,28.3
801408,2016-01-01,26.89
801408,2016-02-01,29.97
801408,2016-03-01,31.23
801408,2016-04-01,31.29
801408,2016-05-01,30.55
801408,2016-06-01,28.57
801408,2016-07-01,27.51
801408,2016-08-01,27.67
801408,2016-09-01,28.55
801408,2016-10-01,26.79
801408,2016-11-01,26.66
801408,2016-12-01,24.4
801408,2017-01-01,26.9
801408,2017-02-01,29.0
801408,2017-03-01,28.75
801408,2017-04-01,28.63
801408,2017-05-01,29.07
801408,2017-06-01,29.03
801408,2017-07-01,29.6
801408,2017-08-01,29.45
801408,2017-09-01,28.36
801408,2017-10-01,25.41
801408,2017-11-01,26.59
801408,2017-12-01,24.43
801408,2018-01-01,28.01
801408,2018-02-01,29.46
801408,2018-03-01,28.94
801408,2018-04-01,29.47
801408,2018-05-01,30.08
801409,2014-01-01,28.47
801409,2014-02-01,30.57
801409,2014-03-01,30.14
801409,2014-04-01,30.74
801409,2014-05-01,31.22
