addrcode,date,rainfall_sum,rainfall_avg
810301,2017-10-01,196.16,196.16
810301,2017-11-01,344.92,344.92
810301,2017-12-01,78.52,78.52
810301,2018-01-01,377.58,377.58
810301,2018-02-01,15.34,15.34
810301,2018-03-01,47.07,47.07
810301,2018-04-01,111.01,111.01
810301,2018-05-01,270.21,270.21
810301,2018-06-01,42.28,42.28
810301,2014-03-01,36.76,36.76
810301,2014-04-01,188.62,188.62
810301,2014-05-01,186.67,186.67
810301,2014-06-01,224.37,224.37
810301,2014-07-01,179.69,179.69
810301,2014-08-01,632.25,632.25
810301,2014-09-01,352.86,352.86
810301,2014-10-01,371.37,371.37
810301,2014-11-01,235.23,235.23
810301,2014-12-01,270.1,270.1
810301,2015-01-01,30.04,30.04
810301,2015-02-01,33.48,33.48
810301,2015-03-01,9.58,9.58
810301,2015-04-01,73.31,73.31
810301,2015-05-01,243.61,243.61
810301,2015-06-01,233.3,233.3
810301,2015-07-01,301.87,301.87
810301,2015-08-01,465.06,465.06
810301,2015-09-01,409.01,409.01
810301,2015-10-01,162.69,162.69
810301,2015-11-01,162.34,162.34
810301,2015-12-01,102.12,102.12
810301,2016-01-01,42.51,42.51
810301,2016-02-01,22.04,22.04
810301,2016-03-01,0.02,0.02
810301,2016-04-01,11.29,11.29
810301,2016-05-01,452.38,452.38
810301,2016-06-01,287.29,287.29
810301,2016-07-01,326.02,326.02
810301,2016-08-01,313.62,313.62
810301,2016-09-01,284.29,284.29
810301,2016-10-01,304.41,304.41
810301,2016-11-01,222.86,222.86
810301,2016-12-01,185.88,185.88
810301,2017-01-01,326.17,326.17
810301,2017-02-01,28.2,28.2
810301,2017-03-01,135.04,135.04
810301,2017-04-01,199.14,199.14
810301,2017-05-01,355.06,355.06
810301,2017-06-01,301.89,301.89
810301,2017-07-01,118.33,118.33
810301,2017-08-01,499.18,499.18
810301,2017-09-01,495.68,495.68
810301,2017-10-01,196.16,196.16
810301,2017-11-01,344.92,344.92
810301,2017-12-01,78.52,78.52
810301,2018-01-01,377.58,377.58
810301,2018-02-01,15.34,15.34
810301,2018-03-01,47.07,47.07
810301,2018-04-01,111.01,111.01
810301,2018-05-01,270.21,270.21
810301,2018-06-01,42.28,42.28
810302,2014-03-01,56.21,56.21
810302,2014-04-01,191.75,191.75
810302,2014-05-01,163.02,163.02
810302,2014-06-01,223.37,223.37
810302,2014-07-01,183.57,183.57
810302,2014-08-01,454.6,454.6
810302,2014-09-01,327.17,327.17
810302,2014-10-01,371.93,371.93
810302,2014-11-01,225.78,225.78
810302,2014-12-01,260.19,260.19
810302,2015-01-01,32.12,32.12
810302,2015-02-01,32.09,32.09
810302,2015-03-01,2.39,2.39
810302,2015-04-01,62.01,62.01
810302,2015-05-01,244.62,244.62
810302,2015-06-01,230.81,230.81
810302,2015-07-01,318.98,318.98
810302,2015-08-01,431.43,431.43
810302,2015-09-01,425.21,425.21
810302,2015-10-01,153.12,153.12
810302,2015-11-01,167.97,167.97
810302,2015-12-01,117.76,117.76
810302,2016-01-01,30.82,30.82
810302,2016-02-01,25.4,25.4
810302,2016-03-01,0.0,0.0
810302,2016-04-01,10.19,10.19
810302,2016-05-01,457.5,457.5
810302,2016-06-01,326.7,326.7
810302,2016-07-01,346.5,346.5
810302,2016-08-01,347.64,347.64
810302,2016-09-01,307.29,307.29
810302,2016-10-01,308.36,308.36
810302,2016-11-01,213.57,213.57
810302,2016-12-01,197.88,197.88
810302,2017-01-01,388.92,388.92
810302,2017-02-01,37.37,37.37
810302,2017-03-01,124.66,124.66
810302,2017-04-01,165.38,165.38
810302,2017-05-01,372.15,372.15
810302,2017-06-01,274.61,274.61
810302,2017-07-01,115.0,115.0
810302,2017-08-01,491.17,491.17
810302,2017-09-01,437.62,437.62
810302,2017-10-01,176.57,176.57
810302,2017-11-01,361.97,361.97
810302,2017-12-01,121.21,121.21
810302,2018-01-01,374.49,374.49
810302,2018-02-01,25.86,25.86
810302,2018-03-01,45.19,45.19
810302,2018-04-01,97.59,97.59
810302,2018-05-01,268.94,268.94
810302,2018-06-01,51.13,51.13
810302,2014-03-01,56.21,56.21
810302,2014-04-01,191.75,191.75
810302,2014-05-01,163.02,163.02
810302,2014-06-01,223.37,223.37
810302,2014-07-01,183.57,183.57
810302,2014-08-01,454.6,454.6
810302,2014-09-01,327.17,327.17
810302,2014-10-01,371.93,371.93
810302,2014-11-01,225.78,225.78
810302,2014-12-01,260.19,260.19
810302,2015-01-01,32.12,32.12
810302,2015-02-01,32.09,32.09
810302,2015-03-01,2.39,2.39
810302,2015-04-01,62.01,62.01
810302,2015-05-01,244.62,244.62
810302,2015-06-01,230.81,230.81
810302,2015-07-01,318.98,318.98
810302,2015-08-01,431.43,431.43
810302,2015-09-01,425.21,425.21
810302,2015-10-01,153.12,153.12
810302,2015-11-01,167.97,167.97
810302,2015-12-01,117.76,117.76
810302,2016-01-01,30.82,30.82
810302,2016-02-01,25.4,25.4
810302,2016-03-01,0.0,0.0
810302,2016-04-01,10.19,10.19
810302,2016-05-01,457.5,457.5
810302,2016-06-01,326.7,326.7
810302,2016-07-01,346.5,346.5
810302,2016-08-01,347.64,347.64
810302,2016-09-01,307.29,307.29
810302,2016-10-01,308.36,308.36
810302,2016-11-01,213.57,213.57
810302,2016-12-01,197.88,197.88
810302,2017-01-01,388.92,388.92
810302,2017-02-01,37.37,37.37
810302,2017-03-01,124.66,124.66
810302,2017-04-01,165.38,165.38
810302,2017-05-01,372.15,372.15
810302,2017-06-01,274.61,274.61
810302,2017-07-01,115.0,115.0
810302,2017-08-01,491.17,491.17
810302,2017-09-01,437.62,437.62
810302,2017-10-01,176.57,176.57
810302,2017-11-01,361.97,361.97
810302,2017-12-01,121.21,121.21
810302,2018-01-01,374.49,374.49
810302,2018-02-01,25.86,25.86
810302,2018-03-01,45.19,45.19
810302,2018-04-01,97.59,97.59
810302,2018-05-01,268.94,268.94
810302,2018-06-01,51.13,51.13
810302,2014-03-01,56.21,56.21
810302,2014-04-01,191.75,191.75
810302,2014-05-01,163.02,163.02
810302,2014-06-01,223.37,223.37
810302,2014-07-01,183.57,183.57
810302,2014-08-01,454.6,454.6
810302,2014-09-01,327.17,327.17
810302,2014-10-01,371.93,371.93
810302,2014-11-01,225.78,225.78
810302,2014-12-01,260.19,260.19
810302,2015-01-01,32.12,32.12
810302,2015-02-01,32.09,32.09
810302,2015-03-01,2.39,2.39
810302,2015-04-01,62.01,62.01
810302,2015-05-01,244.62,244.62
810302,2015-06-01,230.81,230.81
810302,2015-07-01,318.98,318.98
810302,2015-08-01,431.43,431.43
810302,2015-09-01,425.21,425.21
810302,2015-10-01,153.12,153.12
810302,2015-11-01,167.97,167.97
810302,2015-12-01,117.76,117.76
810302,2016-01-01,30.82,30.82
810302,2016-02-01,25.4,25.4
810302,2016-03-01,0.0,0.0
810302,2016-04-01,10.19,10.19
810302,2016-05-01,457.5,457.5
810302,2016-06-01,326.7,326.7
810302,2016-07-01,346.5,346.5
810302,2016-08-01,347.64,347.64
810302,2016-09-01,307.29,307.29
810302,2016-10-01,308.36,308.36
810302,2016-11-01,213.57,213.57
810302,2016-12-01,197.88,197.88
810302,2017-01-01,388.92,388.92
810302,2017-02-01,37.37,37.37
810302,2017-03-01,124.66,124.66
810302,2017-04-01,165.38,165.38
810302,2017-05-01,372.15,372.15
810302,2017-06-01,274.61,274.61
810302,2017-07-01,115.0,115.0
810302,2017-08-01,491.17,491.17
810302,2017-09-01,437.62,437.62
810302,2017-10-01,176.57,176.57
810302,2017-11-01,361.97,361.97
810302,2017-12-01,121.21,121.21
810302,2018-01-01,374.49,374.49
810302,2018-02-01,25.86,25.86
810302,2018-03-01,45.19,45.19
810302,2018-04-01,97.59,97.59
810302,2018-05-01,268.94,268.94
810302,2018-06-01,51.13,51.13
810303,2014-03-01,65.22,65.22
810303,2014-04-01,202.0,202.0
810303,2014-05-01,157.93,157.93
810303,2014-06-01,213.1,213.1
810303,2014-07-01,185.23,185.23
810303,2014-08-01,395.77,395.77
810303,2014-09-01,333.37,333.37
810303,2014-10-01,363.21,363.21
810303,2014-11-01,232.13,232.13
810303,2014-12-01,198.07,198.07
810303,2015-01-01,32.23,32.23
810303,2015-02-01,31.21,31.21
810303,2015-03-01,2.26,2.26
810303,2015-04-01,68.96,68.96
810303,2015-05-01,230.96,230.96
810303,2015-06-01,219.79,219.79
810303,2015-07-01,299.36,299.36
810303,2015-08-01,423.49,423.49
810303,2015-09-01,434.73,434.73
810303,2015-10-01,160.5,160.5
810303,2015-11-01,171.52,171.52
810303,2015-12-01,91.71,91.71
810303,2016-01-01,35.87,35.87
810303,2016-02-01,24.55,24.55
810303,2016-03-01,0.0,0.0
810303,2016-04-01,13.19,13.19
810303,2016-05-01,434.46,434.46
810303,2016-06-01,326.49,326.49
810303,2016-07-01,332.93,332.93
810303,2016-08-01,313.78,313.78
810303,2016-09-01,314.08,314.08
810303,2016-10-01,304.08,304.08
810303,2016-11-01,205.31,205.31
810303,2016-12-01,200.03,200.03
810303,2017-01-01,340.24,340.24
810303,2017-02-01,35.66,35.66
810303,2017-03-01,129.36,129.36
810303,2017-04-01,178.24,178.24
810303,2017-05-01,358.8,358.8
810303,2017-06-01,219.93,219.93
810303,2017-07-01,120.89,120.89
810303,2017-08-01,486.71,486.71
810303,2017-09-01,442.8,442.8
810303,2017-10-01,172.71,172.71
810303,2017-11-01,358.41,358.41
810303,2017-12-01,120.57,120.57
810303,2018-01-01,324.15,324.15
810303,2018-02-01,20.78,20.78
810303,2018-03-01,45.44,45.44
810303,2018-04-01,100.16,100.16
810303,2018-05-01,254.08,254.08
810303,2018-06-01,50.13,50.13
810303,2014-03-01,65.22,65.22
810303,2014-04-01,202.0,202.0
810303,2014-05-01,157.93,157.93
810303,2014-06-01,213.1,213.1
810303,2014-07-01,185.23,185.23
810303,2014-08-01,395.77,395.77
810303,2014-09-01,333.37,333.37
810303,2014-10-01,363.21,363.21
810303,2014-11-01,232.13,232.13
810303,2014-12-01,198.07,198.07
810303,2015-01-01,32.23,32.23
810303,2015-02-01,31.21,31.21
810303,2015-03-01,2.26,2.26
810303,2015-04-01,68.96,68.96
810303,2015-05-01,230.96,230.96
810303,2015-06-01,219.79,219.79
810303,2015-07-01,299.36,299.36
810303,2015-08-01,423.49,423.49
810303,2015-09-01,434.73,434.73
810303,2015-10-01,160.5,160.5
810303,2015-11-01,171.52,171.52
810303,2015-12-01,91.71,91.71
810303,2016-01-01,35.87,35.87
810303,2016-02-01,24.55,24.55
810303,2016-03-01,0.0,0.0
810303,2016-04-01,13.19,13.19
810303,2016-05-01,434.46,434.46
810303,2016-06-01,326.49,326.49
810303,2016-07-01,332.93,332.93
810303,2016-08-01,313.78,313.78
810303,2016-09-01,314.08,314.08
810303,2016-10-01,304.08,304.08
810303,2016-11-01,205.31,205.31
810303,2016-12-01,200.03,200.03
810303,2017-01-01,340.24,340.24
810303,2017-02-01,35.66,35.66
810303,2017-03-01,129.36,129.36
810303,2017-04-01,178.24,178.24
810303,2017-05-01,358.8,358.8
810303,2017-06-01,219.93,219.93
810303,2017-07-01,120.89,120.89
810303,2017-08-01,486.71,486.71
810303,2017-09-01,442.8,442.8
810303,2017-10-01,172.71,172.71
810303,2017-11-01,358.41,358.41
810303,2017-12-01,120.57,120.57
810303,2018-01-01,324.15,324.15
810303,2018-02-01,20.78,20.78
810303,2018-03-01,45.44,45.44
810303,2018-04-01,100.16,100.16
810303,2018-05-01,254.08,254.08
810303,2018-06-01,50.13,50.13
810303,2014-03-01,65.22,65.22
810303,2014-04-01,202.0,202.0
810303,2014-05-01,157.93,157.93
810303,2014-06-01,213.1,213.1
810303,2014-07-01,185.23,185.23
810303,2014-08-01,395.77,395.77
810303,2014-09-01,333.37,333.37
810303,2014-10-01,363.21,363.21
810303,2014-11-01,232.13,232.13
810303,2014-12-01,198.07,198.07
810303,2015-01-01,32.23,32.23
810303,2015-02-01,31.21,31.21
810303,2015-03-01,2.26,2.26
810303,2015-04-01,68.96,68.96
810303,2015-05-01,230.96,230.96
810303,2015-06-01,219.79,219.79
810303,2015-07-01,299.36,299.36
810303,2015-08-01,423.49,423.49
810303,2015-09-01,434.73,434.73
810303,2015-10-01,160.5,160.5
810303,2015-11-01,171.52,171.52
810303,2015-12-01,91.71,91.71
810303,2016-01-01,35.87,35.87
810303,2016-02-01,24.55,24.55
810303,2016-03-01,0.0,0.0
810303,2016-04-01,13.19,13.19
810303,2016-05-01,434.46,434.46
810303,2016-06-01,326.49,326.49
810303,2016-07-01,332.93,332.93
810303,2016-08-01,313.78,313.78
810303,2016-09-01,314.08,314.08
810303,2016-10-01,304.08,304.08
810303,2016-11-01,205.31,205.31
810303,2016-12-01,200.03,200.03
810303,2017-01-01,340.24,340.24
810303,2017-02-01,35.66,35.66
810303,2017-03-01,129.36,129.36
810303,2017-04-01,178.24,178.24
810303,2017-05-01,358.8,358.8
810303,2017-06-01,219.93,219.93
810303,2017-07-01,120.89,120.89
810303,2017-08-01,486.71,486.71
810303,2017-09-01,442.8,442.8
810303,2017-10-01,172.71,172.71
810303,2017-11-01,358.41,358.41
810303,2017-12-01,120.57,120.57
810303,2018-01-01,324.15,324.15
810303,2018-02-01,20.78,20.78
810303,2018-03-01,45.44,45.44
810303,2018-04-01,100.16,100.16
810303,2018-05-01,254.08,254.08
810303,2018-06-01,50.13,50.13
810303,2014-03-01,65.22,65.22
810303,2014-04-01,202.0,202.0
810303,2014-05-01,157.93,157.93
810303,2014-06-01,213.1,213.1
810303,2014-07-01,185.23,185.23
810303,2014-08-01,395.77,395.77
810303,2014-09-01,333.37,333.37
810303,2014-10-01,363.21,363.21
810303,2014-11-01,232.13,232.13
810303,2014-12-01,198.07,198.07
810303,2015-01-01,32.23,32.23
810303,2015-02-01,31.21,31.21
810303,2015-03-01,2.26,2.26
810303,2015-04-01,68.96,68.96
810303,2015-05-01,230.96,230.96
810303,2015-06-01,219.79,219.79
810303,2015-07-01,299.36,299.36
810303,2015-08-01,423.49,423.49
810303,2015-09-01,434.73,434.73
810303,2015-10-01,160.5,160.5
810303,2015-11-01,171.52,171.52
810303,2015-12-01,91.71,91.71
810303,2016-01-01,35.87,35.87
810303,2016-02-01,24.55,24.55
810303,2016-03-01,0.0,0.0
810303,2016-04-01,13.19,13.19
810303,2016-05-01,434.46,434.46
810303,2016-06-01,326.49,326.49
810303,2016-07-01,332.93,332.93
810303,2016-08-01,313.78,313.78
810303,2016-09-01,314.08,314.08
810303,2016-10-01,304.08,304.08
810303,2016-11-01,205.31,205.31
810303,2016-12-01,200.03,200.03
810303,2017-01-01,340.24,340.24
810303,2017-02-01,35.66,35.66
810303,2017-03-01,129.36,129.36
810303,2017-04-01,178.24,178.24
810303,2017-05-01,358.8,358.8
810303,2017-06-01,219.93,219.93
810303,2017-07-01,120.89,120.89
810303,2017-08-01,486.71,486.71
810303,2017-09-01,442.8,442.8
810303,2017-10-01,172.71,172.71
810303,2017-11-01,358.41,358.41
810303,2017-12-01,120.57,120.57
810303,2018-01-01,324.15,324.15
810303,2018-02-01,20.78,20.78
810303,2018-03-01,45.44,45.44
810303,2018-04-01,100.16,100.16
810303,2018-05-01,254.08,254.08
810303,2018-06-01,50.13,50.13
810304,2014-03-01,56.33,56.33
810304,2014-04-01,235.36,235.36
810304,2014-05-01,145.06,145.06
810304,2014-06-01,221.85,221.85
810304,2014-07-01,187.94,187.94
810304,2014-08-01,352.44,352.44
810304,2014-09-01,324.85,324.85
810304,2014-10-01,368.2,368.2
810304,2014-11-01,293.53,293.53
810304,2014-12-01,220.41,220.41
810304,2015-01-01,31.76,31.76
810304,2015-02-01,36.03,36.03
810304,2015-03-01,1.85,1.85
810304,2015-04-01,71.24,71.24
810304,2015-05-01,230.94,230.94
810304,2015-06-01,222.62,222.62
810304,2015-07-01,300.72,300.72
810304,2015-08-01,405.61,405.61
810304,2015-09-01,424.5,424.5
810304,2015-10-01,153.0,153.0
810304,2015-11-01,181.24,181.24
810304,2015-12-01,84.98,84.98
810304,2016-01-01,53.33,53.33
810304,2016-02-01,26.31,26.31
810304,2016-03-01,0.0,0.0
810304,2016-04-01,17.69,17.69
810304,2016-05-01,422.92,422.92
810304,2016-06-01,305.1,305.1
810304,2016-07-01,339.8,339.8
810304,2016-08-01,299.37,299.37
810304,2016-09-01,310.28,310.28
810304,2016-10-01,307.98,307.98
810304,2016-11-01,197.82,197.82
810304,2016-12-01,205.51,205.51
810304,2017-01-01,339.78,339.78
810304,2017-02-01,42.92,42.92
810304,2017-03-01,125.91,125.91
810304,2017-04-01,177.69,177.69
810304,2017-05-01,358.52,358.52
810304,2017-06-01,224.74,224.74
810304,2017-07-01,118.52,118.52
810304,2017-08-01,444.17,444.17
810304,2017-09-01,430.43,430.43
810304,2017-10-01,151.08,151.08
810304,2017-11-01,349.56,349.56
810304,2017-12-01,97.22,97.22
810304,2018-01-01,320.3,320.3
810304,2018-02-01,23.84,23.84
810304,2018-03-01,64.32,64.32
810304,2018-04-01,100.9,100.9
810304,2018-05-01,264.58,264.58
810304,2018-06-01,55.09,55.09
810304,2014-03-01,56.33,56.33
810304,2014-04-01,235.36,235.36
810304,2014-05-01,145.06,145.06
810304,2014-06-01,221.85,221.85
810304,2014-07-01,187.94,187.94
810304,2014-08-01,352.44,352.44
810304,2014-09-01,324.85,324.85
810304,2014-10-01,368.2,368.2
810304,2014-11-01,293.53,293.53
810304,2014-12-01,220.41,220.41
810304,2015-01-01,31.76,31.76
810304,2015-02-01,36.03,36.03
810304,2015-03-01,1.85,1.85
810304,2015-04-01,71.24,71.24
810304,2015-05-01,230.94,230.94
810304,2015-06-01,222.62,222.62
810304,2015-07-01,300.72,300.72
810304,2015-08-01,405.61,405.61
810304,2015-09-01,424.5,424.5
810304,2015-10-01,153.0,153.0
810304,2015-11-01,181.24,181.24
810304,2015-12-01,84.98,84.98
810304,2016-01-01,53.33,53.33
810304,2016-02-01,26.31,26.31
810304,2016-03-01,0.0,0.0
810304,2016-04-01,17.69,17.69
810304,2016-05-01,422.92,422.92
810304,2016-06-01,305.1,305.1
810304,2016-07-01,339.8,339.8
810304,2016-08-01,299.37,299.37
810304,2016-09-01,310.28,310.28
810304,2016-10-01,307.98,307.98
810304,2016-11-01,197.82,197.82
810304,2016-12-01,205.51,205.51
810304,2017-01-01,339.78,339.78
810304,2017-02-01,42.92,42.92
810304,2017-03-01,125.91,125.91
810304,2017-04-01,177.69,177.69
810304,2017-05-01,358.52,358.52
810304,2017-06-01,224.74,224.74
810304,2017-07-01,118.52,118.52
810304,2017-08-01,444.17,444.17
810304,2017-09-01,430.43,430.43
810304,2017-10-01,151.08,151.08
810304,2017-11-01,349.56,349.56
810304,2017-12-01,97.22,97.22
810304,2018-01-01,320.3,320.3
810304,2018-02-01,23.84,23.84
810304,2018-03-01,64.32,64.32
810304,2018-04-01,100.9,100.9
810304,2018-05-01,264.58,264.58
810304,2018-06-01,55.09,55.09
810304,2014-03-01,56.33,56.33
810304,2014-04-01,235.36,235.36
810304,2014-05-01,145.06,145.06
810304,2014-06-01,221.85,221.85
810304,2014-07-01,187.94,187.94
810304,2014-08-01,352.44,352.44
810304,2014-09-01,324.85,324.85
810304,2014-10-01,368.2,368.2
810304,2014-11-01,293.53,293.53
810304,2014-12-01,220.41,220.41
810304,2015-01-01,31.76,31.76
810304,2015-02-01,36.03,36.03
810304,2015-03-01,1.85,1.85
810304,2015-04-01,71.24,71.24
810304,2015-05-01,230.94,230.94
810304,2015-06-01,222.62,222.62
810304,2015-07-01,300.72,300.72
810304,2015-08-01,405.61,405.61
810304,2015-09-01,424.5,424.5
810304,2015-10-01,153.0,153.0
810304,2015-11-01,181.24,181.24
810304,2015-12-01,84.98,84.98
810304,2016-01-01,53.33,53.33
810304,2016-02-01,26.31,26.31
810304,2016-03-01,0.0,0.0
810304,2016-04-01,17.69,17.69
810304,2016-05-01,422.92,422.92
810304,2016-06-01,305.1,305.1
810304,2016-07-01,339.8,339.8
810304,2016-08-01,299.37,299.37
810304,2016-09-01,310.28,310.28
810304,2016-10-01,307.98,307.98
810304,2016-11-01,197.82,197.82
810304,2016-12-01,205.51,205.51
810304,2017-01-01,339.78,339.78
810304,2017-02-01,42.92,42.92
810304,2017-03-01,125.91,125.91
810304,2017-04-01,177.69,177.69
810304,2017-05-01,358.52,358.52
810304,2017-06-01,224.74,224.74
810304,2017-07-01,118.52,118.52
810304,2017-08-01,444.17,444.17
810304,2017-09-01,430.43,430.43
810304,2017-10-01,151.08,151.08
810304,2017-11-01,349.56,349.56
810304,2017-12-01,97.22,97.22
810304,2018-01-01,320.3,320.3
810304,2018-02-01,23.84,23.84
810304,2018-03-01,64.32,64.32
810304,2018-04-01,100.9,100.9
810304,2018-05-01,264.58,264.58
810304,2018-06-01,55.09,55.09
810305,2014-03-01,56.21,56.21
810305,2014-04-01,191.75,191.75
810305,2014-05-01,163.02,163.02
810305,2014-06-01,223.37,223.37
810305,2014-07-01,183.57,183.57
810305,2014-08-01,454.6,454.6
810305,2014-09-01,327.17,327.17
810305,2014-10-01,371.93,371.93
810305,2014-11-01,225.78,225.78
810305,2014-12-01,260.19,260.19
810305,2015-01-01,32.12,32.12
810305,2015-02-01,32.09,32.09
810305,2015-03-01,2.39,2.39
810305,2015-04-01,62.01,62.01
810305,2015-05-01,244.62,244.62
810305,2015-06-01,230.81,230.81
810305,2015-07-01,318.98,318.98
810305,2015-08-01,431.43,431.43
810305,2015-09-01,425.21,425.21
810305,2015-10-01,153.12,153.12
810305,2015-11-01,167.97,167.97
810305,2015-12-01,117.76,117.76
810305,2016-01-01,30.82,30.82
810305,2016-02-01,25.4,25.4
810305,2016-03-01,0.0,0.0
810305,2016-04-01,10.19,10.19
810305,2016-05-01,457.5,457.5
810305,2016-06-01,326.7,326.7
810305,2016-07-01,346.5,346.5
810305,2016-08-01,347.64,347.64
810305,2016-09-01,307.29,307.29
810305,2016-10-01,308.36,308.36
810305,2016-11-01,213.57,213.57
810305,2016-12-01,197.88,197.88
810305,2017-01-01,388.92,388.92
810305,2017-02-01,37.37,37.37
810305,2017-03-01,124.66,124.66
810305,2017-04-01,165.38,165.38
810305,2017-05-01,372.15,372.15
810305,2017-06-01,274.61,274.61
810305,2017-07-01,115.0,115.0
810305,2017-08-01,491.17,491.17
810305,2017-09-01,437.62,437.62
810305,2017-10-01,176.57,176.57
810305,2017-11-01,361.97,361.97
810305,2017-12-01,121.21,121.21
810305,2018-01-01,374.49,374.49
810305,2018-02-01,25.86,25.86
810305,2018-03-01,45.19,45.19
810305,2018-04-01,97.59,97.59
810305,2018-05-01,268.94,268.94
810305,2018-06-01,51.13,51.13
810401,2014-03-01,41.49,41.49
810401,2014-04-01,230.2,230.2
810401,2014-05-01,164.45,164.45
810401,2014-06-01,204.8,204.8
810401,2014-07-01,176.86,176.86
810401,2014-08-01,349.7,349.7
810401,2014-09-01,289.08,289.08
810401,2014-10-01,339.93,339.93
810401,2014-11-01,278.4,278.4
810401,2014-12-01,215.14,215.14
810401,2015-01-01,36.08,36.08
810401,2015-02-01,31.88,31.88
810401,2015-03-01,2.81,2.81
810401,2015-04-01,66.78,66.78
810401,2015-05-01,182.05,182.05
810401,2015-06-01,195.67,195.67
810401,2015-07-01,291.7,291.7
810401,2015-08-01,367.14,367.14
810401,2015-09-01,384.63,384.63
810401,2015-10-01,163.23,163.23
810401,2015-11-01,208.93,208.93
810401,2015-12-01,71.9,71.9
810401,2016-01-01,37.15,37.15
810401,2016-02-01,29.97,29.97
810401,2016-03-01,0.0,0.0
810401,2016-04-01,29.03,29.03
810401,2016-05-01,416.14,416.14
810401,2016-06-01,309.34,309.34
810401,2016-07-01,338.76,338.76
810401,2016-08-01,298.19,298.19
810401,2016-09-01,276.13,276.13
810401,2016-10-01,303.72,303.72
810401,2016-11-01,195.69,195.69
810401,2016-12-01,267.93,267.93
810401,2017-01-01,411.75,411.75
810401,2017-02-01,34.2,34.2
810401,2017-03-01,126.85,126.85
810401,2017-04-01,164.6,164.6
810401,2017-05-01,348.01,348.01
810401,2017-06-01,188.44,188.44
810401,2017-07-01,128.82,128.82
810401,2017-08-01,412.64,412.64
810401,2017-09-01,405.07,405.07
810401,2017-10-01,158.98,158.98
810401,2017-11-01,411.94,411.94
810401,2017-12-01,192.39,192.39
810401,2018-01-01,222.04,222.04
810401,2018-02-01,13.59,13.59
810401,2018-03-01,74.36,74.36
810401,2018-04-01,123.16,123.16
810401,2018-05-01,244.38,244.38
810401,2018-06-01,47.29,47.29
810402,2014-03-01,44.09,44.09
810402,2014-04-01,224.04,224.04
810402,2014-05-01,164.07,164.07
810402,2014-06-01,193.17,193.17
810402,2014-07-01,172.69,172.69
810402,2014-08-01,313.95,313.95
810402,2014-09-01,291.05,291.05
810402,2014-10-01,341.99,341.99
810402,2014-11-01,250.09,250.09
810402,2014-12-01,234.7,234.7
810402,2015-01-01,36.88,36.88
810402,2015-02-01,23.71,23.71
810402,2015-03-01,1.17,1.17
810402,2015-04-01,66.68,66.68
810402,2015-05-01,171.8,171.8
810402,2015-06-01,197.05,197.05
810402,2015-07-01,300.27,300.27
810402,2015-08-01,363.99,363.99
810402,2015-09-01,391.3,391.3
810402,2015-10-01,179.4,179.4
810402,2015-11-01,206.2,206.2
810402,2015-12-01,67.12,67.12
810402,2016-01-01,39.92,39.92
810402,2016-02-01,33.28,33.28
810402,2016-03-01,0.0,0.0
810402,2016-04-01,36.64,36.64
810402,2016-05-01,360.7,360.7
810402,2016-06-01,277.58,277.58
810402,2016-07-01,320.53,320.53
810402,2016-08-01,272.2,272.2
810402,2016-09-01,276.33,276.33
810402,2016-10-01,307.57,307.57
810402,2016-11-01,206.08,206.08
810402,2016-12-01,279.74,279.74
810402,2017-01-01,410.45,410.45
810402,2017-02-01,54.86,54.86
810402,2017-03-01,115.33,115.33
810402,2017-04-01,170.39,170.39
810402,2017-05-01,327.21,327.21
810402,2017-06-01,193.52,193.52
810402,2017-07-01,117.82,117.82
810402,2017-08-01,409.47,409.47
810402,2017-09-01,409.42,409.42
810402,2017-10-01,161.2,161.2
810402,2017-11-01,412.93,412.93
810402,2017-12-01,110.95,110.95
810402,2018-01-01,212.32,212.32
810402,2018-02-01,11.43,11.43
810402,2018-03-01,58.41,58.41
810402,2018-04-01,128.32,128.32
810402,2018-05-01,253.9,253.9
810402,2018-06-01,47.77,47.77
810403,2014-03-01,90.26,90.26
810403,2014-04-01,428.98,428.98
810403,2014-05-01,298.5,298.5
810403,2014-06-01,407.6,407.6
810403,2014-07-01,343.25,343.25
810403,2014-08-01,680.42,680.42
810403,2014-09-01,605.81,605.81
810403,2014-10-01,720.16,720.16
810403,2014-11-01,450.38,450.38
810403,2014-12-01,396.19,396.19
810403,2015-01-01,56.11,56.11
810403,2015-02-01,59.03,59.03
810403,2015-03-01,7.04,7.04
810403,2015-04-01,133.85,133.85
810403,2015-05-01,428.46,428.46
810403,2015-06-01,411.08,411.08
810403,2015-07-01,595.49,595.49
810403,2015-08-01,787.72,787.72
810403,2015-09-01,771.24,771.24
810403,2015-10-01,319.72,319.72
810403,2015-11-01,361.91,361.91
810403,2015-12-01,104.03,104.03
810403,2016-01-01,64.33,64.33
810403,2016-02-01,51.55,51.55
810403,2016-03-01,0.0,0.0
810403,2016-04-01,75.65,75.65
810403,2016-05-01,792.66,792.66
810403,2016-06-01,560.47,560.47
810403,2016-07-01,664.64,664.64
810403,2016-08-01,605.35,605.35
810403,2016-09-01,524.91,524.91
810403,2016-10-01,594.12,594.12
810403,2016-11-01,382.83,382.83
810403,2016-12-01,471.51,471.51
810403,2017-01-01,702.41,702.41
810403,2017-02-01,61.3,61.3
810403,2017-03-01,247.66,247.66
810403,2017-04-01,331.49,331.49
810403,2017-05-01,668.8,668.8
